customer_id,Recency,Frequency,Monetary,R,F,M,RFM
2403,152,4,767.56,5,2,1,26.6666666666667
2404,189,5,2978.25,6,3,3,40
2405,47,5,1853.86,2,3,2,23.3333333333333
2406,82,4,1341.22,3,2,2,23.3333333333333
2407,70,5,1792.39,2,3,2,23.3333333333333
2408,26,3,2824.16,1,1,3,16.6666666666667
2409,51,7,3077.56,2,4,3,30
2410,38,6,3695.73,2,4,4,33.3333333333333
2411,225,4,3483.39,7,2,3,40
2412,19,6,3903.57,1,4,4,30
2413,60,7,4523.23,2,4,4,33.3333333333333
2414,6,4,2209.13,1,2,2,16.6666666666667
2415,45,5,1844.88,2,3,2,23.3333333333333
2416,224,2,300.09,7,1,1,30
2417,24,1,451.65,1,,1,
2418,4,7,5457.09,1,4,5,33.3333333333333
2419,53,8,2702.5,2,5,3,33.3333333333333
2420,141,3,1749.57,4,1,2,23.3333333333333
2421,2,6,409.8,1,4,1,20
2422,34,5,2606.6,1,3,3,23.3333333333333
2423,61,1,50.66,2,,1,
2424,69,6,2446.2,2,4,3,30
2425,10,9,3921.82,1,6,4,36.6666666666667
2426,18,5,3721.5,1,3,4,26.6666666666667
2427,5,6,4388.13,1,4,4,30
2428,12,9,6462.95,1,6,6,43.3333333333333
2429,224,3,2883.65,7,1,3,36.6666666666667
2430,117,4,2664.71,4,2,3,30
2431,220,2,167.63,6,1,1,26.6666666666667
2432,34,6,2253.09,1,4,2,23.3333333333333
2433,28,10,5108.66,1,7,5,43.3333333333333
2434,2,9,6874.53,1,6,6,43.3333333333333
2435,125,5,2656.67,4,3,3,33.3333333333333
2436,18,4,1700.17,1,2,2,16.6666666666667
2437,200,2,375.02,6,1,1,26.6666666666667
2438,29,7,3058.73,1,4,3,26.6666666666667
2439,20,6,2615.46,1,4,3,26.6666666666667
2440,55,3,1067.29,2,1,1,13.3333333333333
2441,30,2,443.53,1,1,1,10
2442,82,6,2619.54,3,4,3,33.3333333333333
2443,14,6,3040.06,1,4,3,26.6666666666667
2444,46,4,3270.22,2,2,3,23.3333333333333
2445,19,5,2205.8,1,3,2,20
2446,73,7,5417.47,2,4,5,36.6666666666667
2447,41,7,3068.18,2,4,3,30
2448,8,6,2580.59,1,4,3,26.6666666666667
2449,78,6,4455.63,3,4,4,36.6666666666667
2450,42,2,2365.93,2,1,3,20
2451,19,3,1602.82,1,1,2,13.3333333333333
2452,11,4,1147.86,1,2,1,13.3333333333333
2453,58,6,2587.8,2,4,3,30
2454,31,10,6272.21,1,7,6,46.6666666666667
2455,77,8,4737.68,3,5,5,43.3333333333333
2456,169,5,2439.35,5,3,3,36.6666666666667
2457,54,6,2757.23,2,4,3,30
2458,6,7,7756.79,1,4,7,40
2459,55,11,4737.3,2,7,5,46.6666666666667
2460,52,4,1204.26,2,2,2,20
2461,33,6,2067.47,1,4,2,23.3333333333333
2462,26,5,3481.45,1,3,3,23.3333333333333
2463,66,8,5972.62,2,5,6,43.3333333333333
2464,4,13,7817.1,1,9,7,56.6666666666667
2465,13,9,4384.09,1,6,4,36.6666666666667
2466,21,5,1576.82,1,3,2,20
2467,23,5,1961.79,1,3,2,20
2468,23,9,6900.79,1,6,6,43.3333333333333
2469,22,7,5796.21,1,4,5,33.3333333333333
2470,14,4,2823.58,1,2,3,20
2471,15,5,2490.66,1,3,3,23.3333333333333
2472,87,6,4181,3,4,4,36.6666666666667
2473,115,5,2600.73,4,3,3,33.3333333333333
2474,66,7,4958.1,2,4,5,36.6666666666667
2475,87,7,6245.25,3,4,6,43.3333333333333
2476,16,14,7493.23,1,10,7,60
2477,42,1,802.26,2,,1,
2478,116,7,2307.25,4,4,2,33.3333333333333
2479,4,6,1732.26,1,4,2,23.3333333333333
2480,44,5,3382.4,2,3,3,26.6666666666667
2481,22,7,3836.24,1,4,4,30
2482,234,3,1400.83,7,1,2,33.3333333333333
2483,71,4,859.09,2,2,1,16.6666666666667
2484,26,6,2157.24,1,4,2,23.3333333333333
2485,6,6,1698.99,1,4,2,23.3333333333333
2486,231,2,1185.85,7,1,2,33.3333333333333
2487,100,4,2180.75,3,2,2,23.3333333333333
2488,20,6,2774.48,1,4,3,26.6666666666667
2489,42,8,6854.85,2,5,6,43.3333333333333
2490,40,5,1663.67,2,3,2,23.3333333333333
2491,107,6,2136.18,3,4,2,30
2492,9,10,8437.43,1,7,8,53.3333333333333
2493,56,3,2303,2,1,2,16.6666666666667
2494,97,6,2938.53,3,4,3,33.3333333333333
2495,33,8,2232.78,1,5,2,26.6666666666667
2496,198,5,707.56,6,3,1,33.3333333333333
2497,48,4,2981.39,2,2,3,23.3333333333333
2498,9,8,3423.2,1,5,3,30
2499,177,3,2160.75,5,1,2,26.6666666666667
2500,25,3,766.42,1,1,1,10
2501,20,7,1813.87,1,4,2,23.3333333333333
2502,16,5,2014.63,1,3,2,20
2503,110,4,2609.51,3,2,3,26.6666666666667
2504,95,5,3270.94,3,3,3,30
2505,14,9,3340.35,1,6,3,33.3333333333333
2506,108,4,3636.97,3,2,4,30
2507,49,4,3467.88,2,2,3,23.3333333333333
2508,58,10,6568.91,2,7,6,50
2509,27,8,3812.53,1,5,4,33.3333333333333
2510,113,6,5681.3,4,4,5,43.3333333333333
2511,34,4,2152.69,1,2,2,16.6666666666667
2512,113,6,1594.34,4,4,2,33.3333333333333
2513,108,7,3831.16,3,4,4,36.6666666666667
2514,48,3,1853.3,2,1,2,16.6666666666667
2515,26,3,2628.42,1,1,3,16.6666666666667
2516,85,3,825.25,3,1,1,16.6666666666667
2517,147,4,3021.33,4,2,3,30
2518,72,5,4636.72,2,3,4,30
2519,110,4,456.63,3,2,1,20
2520,13,5,2283.55,1,3,2,20
2521,210,3,2105.39,6,1,2,30
2522,26,7,3060.84,1,4,3,26.6666666666667
2523,8,10,5877.28,1,7,6,46.6666666666667
2524,186,6,2222.37,6,4,2,40
2525,305,1,217.51,9,,1,
2526,55,6,2467.14,2,4,3,30
2527,42,7,4600.01,2,4,4,33.3333333333333
2528,27,7,4870.35,1,4,5,33.3333333333333
2529,100,7,4083.33,3,4,4,36.6666666666667
2530,11,7,2746.93,1,4,3,26.6666666666667
2531,7,7,3162.37,1,4,3,26.6666666666667
2532,142,1,17.87,4,,1,
2533,20,3,1710.62,1,1,2,13.3333333333333
2534,47,7,1900.93,2,4,2,26.6666666666667
2535,16,6,3065.02,1,4,3,26.6666666666667
2536,9,6,4622.41,1,4,4,30
2537,24,11,6157.03,1,7,6,46.6666666666667
2538,37,9,5949.92,2,6,6,46.6666666666667
2539,42,5,2862.41,2,3,3,26.6666666666667
2540,22,7,3511.36,1,4,4,30
2541,22,2,1918.88,1,1,2,13.3333333333333
2542,45,7,6559.26,2,4,6,40
2543,24,4,4303.86,1,2,4,23.3333333333333
2544,34,6,3044.8,1,4,3,26.6666666666667
2545,119,3,1970.78,4,1,2,23.3333333333333
2546,21,4,974.54,1,2,1,13.3333333333333
2547,186,3,703.83,6,1,1,26.6666666666667
2548,5,12,5981.75,1,8,6,50
2549,59,4,2211.56,2,2,2,20
2550,13,5,3128.27,1,3,3,23.3333333333333
2551,267,4,2445.3,8,2,3,43.3333333333333
2552,37,6,4292.35,2,4,4,33.3333333333333
2553,152,5,3134.8,5,3,3,36.6666666666667
2554,61,5,2883.96,2,3,3,26.6666666666667
2555,3,5,5495.54,1,3,5,30
2556,16,2,419.68,1,1,1,10
2557,32,3,4540.47,1,1,4,20
2558,34,4,2907.42,1,2,3,20
2559,14,7,2385.42,1,4,3,26.6666666666667
2560,47,11,5595.44,2,7,5,46.6666666666667
2561,3,4,4283.02,1,2,4,23.3333333333333
2562,103,7,3848.22,3,4,4,36.6666666666667
2563,59,5,1715.61,2,3,2,23.3333333333333
2564,49,5,1144.35,2,3,1,20
2565,31,9,7496.36,1,6,7,46.6666666666667
2566,19,10,3154.78,1,7,3,36.6666666666667
2567,73,4,1829.58,2,2,2,20
2568,74,4,1232.95,2,2,2,20
2569,77,7,3935.08,3,4,4,36.6666666666667
2570,95,7,4345.31,3,4,4,36.6666666666667
2571,47,3,2222.29,2,1,2,16.6666666666667
2572,81,8,4558.42,3,5,4,40
2573,16,4,2007.83,1,2,2,16.6666666666667
2574,29,11,6276.37,1,7,6,46.6666666666667
2575,12,5,2118,1,3,2,20
2576,80,7,2522.18,3,4,3,33.3333333333333
2577,95,6,2095.22,3,4,2,30
2578,40,4,1955.78,2,2,2,20
2579,51,3,788.5,2,1,1,13.3333333333333
2580,66,8,5690.45,2,5,5,40
2581,136,5,3541.7,4,3,4,36.6666666666667
2582,54,5,2912.81,2,3,3,26.6666666666667
2583,94,4,2652.07,3,2,3,26.6666666666667
2584,40,5,2208.24,2,3,2,23.3333333333333
2585,7,7,3498.11,1,4,3,26.6666666666667
2586,21,3,1145.04,1,1,1,10
2587,66,9,4776.43,2,6,5,43.3333333333333
2588,180,3,3493.49,5,1,3,30
2589,69,5,3494.16,2,3,3,26.6666666666667
2590,52,6,5483,2,4,5,36.6666666666667
2591,44,6,5839.22,2,4,6,40
2592,39,8,6490.3,2,5,6,43.3333333333333
2593,62,4,937.82,2,2,1,16.6666666666667
2594,93,6,4895.55,3,4,5,40
2595,46,8,4631.38,2,5,4,36.6666666666667
2596,74,5,3854.79,2,3,4,30
2597,7,6,4017.66,1,4,4,30
2598,89,5,3931.13,3,3,4,33.3333333333333
2599,55,7,4275,2,4,4,33.3333333333333
2600,173,3,3233.77,5,1,3,30
2601,38,8,4582.12,2,5,4,36.6666666666667
2602,73,7,4041.79,2,4,4,33.3333333333333
2603,16,7,4657.99,1,4,4,30
2604,88,6,2795.79,3,4,3,33.3333333333333
2605,117,5,4346.57,4,3,4,36.6666666666667
2606,7,10,4718.43,1,7,5,43.3333333333333
2607,7,8,1943.51,1,5,2,26.6666666666667
2608,19,7,1553.46,1,4,2,23.3333333333333
2609,189,7,2569.94,6,4,3,43.3333333333333
2610,114,8,5598.91,4,5,5,46.6666666666667
2611,4,7,2609.86,1,4,3,26.6666666666667
2612,211,2,1145.41,6,1,1,26.6666666666667
2613,100,5,2848.79,3,3,3,30
2614,22,4,3002.51,1,2,3,20
2615,57,9,5517.12,2,6,5,43.3333333333333
2616,44,11,6417.95,2,7,6,50
2617,128,7,6814.22,4,4,6,46.6666666666667
2618,9,10,3007.93,1,7,3,36.6666666666667
2619,78,2,2659.57,3,1,3,23.3333333333333
2620,32,8,4919.55,1,5,5,36.6666666666667
2621,11,7,3235.99,1,4,3,26.6666666666667
2622,18,7,3800.03,1,4,4,30
2623,12,5,4136.08,1,3,4,26.6666666666667
2624,29,5,2159.31,1,3,2,20
2625,86,4,1764.47,3,2,2,23.3333333333333
2626,43,4,2023.95,2,2,2,20
2627,35,6,4375.27,1,4,4,30
2628,175,4,1808.92,5,2,2,30
2629,46,5,4119.06,2,3,4,30
2630,64,10,4794.58,2,7,5,46.6666666666667
2631,29,3,866.46,1,1,1,10
2632,9,4,4100.59,1,2,4,23.3333333333333
2633,17,9,3696.87,1,6,4,36.6666666666667
2634,191,3,798.28,6,1,1,26.6666666666667
2635,70,8,5178.56,2,5,5,40
2636,32,3,407.96,1,1,1,10
2637,56,11,11222.65,2,7,10,63.3333333333333
2638,85,9,4047.25,3,6,4,43.3333333333333
2639,33,5,3676.22,1,3,4,26.6666666666667
2640,69,11,4246.56,2,7,4,43.3333333333333
2641,13,7,2661.43,1,4,3,26.6666666666667
2642,22,2,1915.87,1,1,2,13.3333333333333
2643,56,3,348.09,2,1,1,13.3333333333333
2644,62,2,1607.27,2,1,2,16.6666666666667
2645,34,6,1500.81,1,4,2,23.3333333333333
2646,121,5,2013.52,4,3,2,30
2647,19,7,3791.2,1,4,4,30
2648,37,5,4384.85,2,3,4,30
2649,131,4,3870.96,4,2,4,33.3333333333333
2650,27,6,2394.82,1,4,3,26.6666666666667
2651,17,7,6073.49,1,4,6,36.6666666666667
2652,25,5,5319.91,1,3,5,30
2653,5,9,7365.48,1,6,7,46.6666666666667
2654,110,9,5504.95,3,6,5,46.6666666666667
2655,159,6,4527.94,5,4,4,43.3333333333333
2656,140,7,4142.75,4,4,4,40
2657,184,3,2648.85,5,1,3,30
2658,38,5,1329.09,2,3,2,23.3333333333333
2659,2,12,8143.93,1,8,7,53.3333333333333
2661,10,5,3638.75,1,3,4,26.6666666666667
2662,64,9,6500.3,2,6,6,46.6666666666667
2663,166,5,2037.02,5,3,2,33.3333333333333
2664,136,7,3303.71,4,4,3,36.6666666666667
2665,32,3,3383.62,1,1,3,16.6666666666667
2666,258,4,1424.82,7,2,2,36.6666666666667
2667,100,5,2515.43,3,3,3,30
2668,63,5,1542.41,2,3,2,23.3333333333333
2669,50,3,1280.07,2,1,2,16.6666666666667
2670,60,3,1311.39,2,1,2,16.6666666666667
2671,102,7,3015.83,3,4,3,33.3333333333333
2672,17,8,2415.16,1,5,3,30
2673,92,5,1142.54,3,3,1,23.3333333333333
2674,46,5,3478.14,2,3,3,26.6666666666667
2675,97,5,2643.24,3,3,3,30
2676,7,6,2943.88,1,4,3,26.6666666666667
2677,29,5,1891.72,1,3,2,20
2678,115,5,2932.34,4,3,3,33.3333333333333
2679,87,6,3337.87,3,4,3,33.3333333333333
2680,18,8,3542.31,1,5,4,33.3333333333333
2681,52,5,2561.48,2,3,3,26.6666666666667
2682,40,8,3092.62,2,5,3,33.3333333333333
2683,18,6,4760.68,1,4,5,33.3333333333333
2684,40,9,6337.4,2,6,6,46.6666666666667
2685,46,6,3039.47,2,4,3,30
2686,26,11,6119.73,1,7,6,46.6666666666667
2687,19,7,3107.24,1,4,3,26.6666666666667
2688,90,3,1017.75,3,1,1,16.6666666666667
2689,3,5,1614.96,1,3,2,20
2690,111,4,1082.15,3,2,1,20
2691,62,8,3088.92,2,5,3,33.3333333333333
2692,42,3,854.24,2,1,1,13.3333333333333
2693,3,6,2772.31,1,4,3,26.6666666666667
2694,31,4,1536.9,1,2,2,16.6666666666667
2695,6,9,8243.81,1,6,8,50
2696,153,4,4142.87,5,2,4,36.6666666666667
2697,35,7,4623.16,1,4,4,30
2698,14,7,3987.65,1,4,4,30
2699,62,5,1757.44,2,3,2,23.3333333333333
2700,73,4,1652.12,2,2,2,20
2701,54,9,4863.47,2,6,5,43.3333333333333
2702,21,8,7613.27,1,5,7,43.3333333333333
2703,21,7,3679.59,1,4,4,30
2704,237,3,513.58,7,1,1,30
2705,4,9,6879.61,1,6,6,43.3333333333333
2706,125,3,1343.61,4,1,2,23.3333333333333
2707,45,3,1323.22,2,1,2,16.6666666666667
2708,13,3,1879.32,1,1,2,13.3333333333333
2709,4,4,2039.87,1,2,2,16.6666666666667
2710,10,4,977.41,1,2,1,13.3333333333333
2711,65,6,2814.87,2,4,3,30
2712,18,6,4116.13,1,4,4,30
2713,2,3,942.69,1,1,1,10
2714,10,5,1252.46,1,3,2,20
2715,106,5,3221.81,3,3,3,30
2716,145,4,1036.05,4,2,1,23.3333333333333
2717,43,10,4576.02,2,7,4,43.3333333333333
2718,223,6,3484.03,7,4,3,46.6666666666667
2719,12,3,1101.08,1,1,1,10
2720,150,4,902.04,5,2,1,26.6666666666667
2721,116,2,1655.42,4,1,2,23.3333333333333
2722,75,6,1950.52,3,4,2,30
2723,42,8,6591,2,5,6,43.3333333333333
2724,144,4,1980.71,4,2,2,26.6666666666667
2725,178,4,353.35,5,2,1,26.6666666666667
2726,29,10,5318.75,1,7,5,43.3333333333333
2727,51,5,4757.21,2,3,5,33.3333333333333
2728,9,8,4054.59,1,5,4,33.3333333333333
2729,8,6,5280.35,1,4,5,33.3333333333333
2730,6,7,1604.23,1,4,2,23.3333333333333
2731,5,4,1513.52,1,2,2,16.6666666666667
2732,18,10,2833.91,1,7,3,36.6666666666667
2733,30,9,7827.41,1,6,7,46.6666666666667
2734,57,3,999.03,2,1,1,13.3333333333333
2735,150,2,836.04,5,1,1,23.3333333333333
2736,44,5,2449.81,2,3,3,26.6666666666667
2737,7,9,5371.57,1,6,5,40
2738,61,4,1177.21,2,2,2,20
2739,244,2,456.42,7,1,1,30
2740,28,8,4905.53,1,5,5,36.6666666666667
2741,21,2,1246.79,1,1,2,13.3333333333333
2742,97,3,2031.17,3,1,2,20
2743,48,2,1428.62,2,1,2,16.6666666666667
2744,127,3,1264.73,4,1,2,23.3333333333333
2745,269,2,2772.1,8,1,3,40
2746,10,3,2316.34,1,1,2,13.3333333333333
2747,16,8,6371.15,1,5,6,40
2748,8,4,2059.83,1,2,2,16.6666666666667
2749,36,1,327.98,1,,1,
2750,44,11,5964.05,2,7,6,50
2751,5,8,3819.81,1,5,4,33.3333333333333
2752,14,4,3250.72,1,2,3,20
2753,69,11,5203.18,2,7,5,46.6666666666667
2754,188,3,3273.01,6,1,3,33.3333333333333
2755,30,12,6606.68,1,8,6,50
2756,58,4,1610.97,2,2,2,20
2757,146,3,3030.83,4,1,3,26.6666666666667
2758,81,3,670.15,3,1,1,16.6666666666667
2759,112,5,3775.9,4,3,4,36.6666666666667
2760,33,5,1757.19,1,3,2,20
2761,9,9,5082.02,1,6,5,40
2762,18,8,8019.98,1,5,7,43.3333333333333
2763,21,9,2910.2,1,6,3,33.3333333333333
2764,53,3,593.56,2,1,1,13.3333333333333
2765,48,6,2995.18,2,4,3,30
2766,49,6,6233.3,2,4,6,40
2767,50,3,803.97,2,1,1,13.3333333333333
2768,25,6,3420.58,1,4,3,26.6666666666667
2769,48,6,4177.84,2,4,4,33.3333333333333
2770,32,9,10028.8,1,6,9,53.3333333333333
2771,46,5,4754.2,2,3,5,33.3333333333333
2772,27,5,2446.21,1,3,3,23.3333333333333
2773,6,4,2293.13,1,2,2,16.6666666666667
2774,86,5,1542.68,3,3,2,26.6666666666667
2775,14,6,1922.19,1,4,2,23.3333333333333
2776,48,4,2295.62,2,2,2,20
2777,105,6,3307.11,3,4,3,33.3333333333333
2778,11,5,3348.47,1,3,3,23.3333333333333
2779,13,5,3277.58,1,3,3,23.3333333333333
2780,4,5,3092.12,1,3,3,23.3333333333333
2781,75,4,1289.35,3,2,2,23.3333333333333
2782,172,5,3450.83,5,3,3,36.6666666666667
2783,75,11,2757.77,3,7,3,43.3333333333333
2784,76,3,1075.06,3,1,1,16.6666666666667
2785,47,6,3411.62,2,4,3,30
2786,5,6,2718.29,1,4,3,26.6666666666667
2787,39,6,6153,2,4,6,40
2788,46,11,9061.47,2,7,8,56.6666666666667
2789,26,2,549.09,1,1,1,10
2790,79,3,903.66,3,1,1,16.6666666666667
2791,16,7,6578.15,1,4,6,36.6666666666667
2792,220,3,1888.83,6,1,2,30
2793,36,8,4232.85,1,5,4,33.3333333333333
2794,7,7,6417.06,1,4,6,36.6666666666667
2795,93,3,2617.22,3,1,3,23.3333333333333
2796,10,7,3816.43,1,4,4,30
2797,77,6,1112.73,3,4,1,26.6666666666667
2798,156,5,799.85,5,3,1,30
2799,31,8,5460.14,1,5,5,36.6666666666667
2800,43,5,352.23,2,3,1,20
2801,24,4,1399.88,1,2,2,16.6666666666667
2802,174,3,456.18,5,1,1,23.3333333333333
2803,32,6,2743.41,1,4,3,26.6666666666667
2804,60,7,3495.92,2,4,3,30
2805,5,5,4721.49,1,3,5,30
2806,70,8,3420.13,2,5,3,33.3333333333333
2807,355,1,133.78,10,,1,
2808,8,5,5190.91,1,3,5,30
2809,85,3,1182.96,3,1,2,20
2810,64,6,1185.76,2,4,2,26.6666666666667
2811,27,5,2448.48,1,3,3,23.3333333333333
2812,89,6,4558.55,3,4,4,36.6666666666667
2813,206,5,3207.87,6,3,3,40
2814,15,4,3232.82,1,2,3,20
2815,29,9,4895.82,1,6,5,40
2816,10,10,5878.47,1,7,6,46.6666666666667
2817,17,3,1616.56,1,1,2,13.3333333333333
2818,101,4,3700.78,3,2,4,30
2819,164,4,2500.31,5,2,3,33.3333333333333
2820,60,7,4695.94,2,4,5,36.6666666666667
2821,53,5,1471.91,2,3,2,23.3333333333333
2822,13,9,5473.67,1,6,5,40
2823,14,4,1636.08,1,2,2,16.6666666666667
2824,124,6,5278.02,4,4,5,43.3333333333333
2825,114,4,1854.53,4,2,2,26.6666666666667
2826,13,12,6755.16,1,8,6,50
2827,109,5,2208.89,3,3,2,26.6666666666667
2828,117,2,262.53,4,1,1,20
2829,146,2,1747.08,4,1,2,23.3333333333333
2830,97,5,2490.76,3,3,3,30
2831,16,5,3975.17,1,3,4,26.6666666666667
2832,25,8,3531.57,1,5,4,33.3333333333333
2833,18,6,2638.92,1,4,3,26.6666666666667
2834,68,3,2115.86,2,1,2,16.6666666666667
2835,230,3,328.77,7,1,1,30
2836,15,10,4664.4,1,7,4,40
2837,43,7,3171.39,2,4,3,30
2838,17,3,1554.34,1,1,2,13.3333333333333
2839,19,8,2693.04,1,5,3,30
2840,18,4,811.67,1,2,1,13.3333333333333
2841,18,7,6522.28,1,4,6,36.6666666666667
2842,41,3,1410.6,2,1,2,16.6666666666667
2843,22,6,4117.49,1,4,4,30
2844,25,6,3710.17,1,4,4,30
2845,49,8,2497.72,2,5,3,33.3333333333333
2846,17,4,986.71,1,2,1,13.3333333333333
2847,46,7,4509.11,2,4,4,33.3333333333333
2848,15,4,3121.17,1,2,3,20
2849,117,4,1549.82,4,2,2,26.6666666666667
2850,9,8,5043.07,1,5,5,36.6666666666667
2851,11,7,4041.18,1,4,4,30
2852,105,4,2403.99,3,2,3,26.6666666666667
2853,83,8,4610.6,3,5,4,40
2854,85,4,2475.72,3,2,3,26.6666666666667
2855,41,2,63.83,2,1,1,13.3333333333333
2856,8,7,5583.33,1,4,5,33.3333333333333
2857,115,6,5373.63,4,4,5,43.3333333333333
2858,110,4,3119.32,3,2,3,26.6666666666667
2859,12,8,4153.82,1,5,4,33.3333333333333
2860,10,9,8357.7,1,6,8,50
2861,75,8,4518.27,3,5,4,40
2862,16,5,1870.13,1,3,2,20
2863,177,1,167.21,5,,1,
2864,19,4,3023,1,2,3,20
2865,2,7,5283.91,1,4,5,33.3333333333333
2866,80,4,2443.57,3,2,3,26.6666666666667
2867,97,5,1087.18,3,3,1,23.3333333333333
2868,27,4,2129.53,1,2,2,16.6666666666667
2869,118,6,1914.91,4,4,2,33.3333333333333
2870,111,2,135.9,3,1,1,16.6666666666667
2871,22,6,2345.94,1,4,3,26.6666666666667
2872,26,7,3109.93,1,4,3,26.6666666666667
2873,106,3,2127.43,3,1,2,20
2874,62,11,7910.31,2,7,7,53.3333333333333
2875,37,4,3231.91,2,2,3,23.3333333333333
2876,327,1,209.84,9,,1,
2877,43,8,3642.02,2,5,4,36.6666666666667
2878,2,3,784.91,1,1,1,10
2879,16,8,5572.11,1,5,5,36.6666666666667
2880,20,8,4772.56,1,5,5,36.6666666666667
2881,74,6,3646.67,2,4,4,33.3333333333333
2882,296,2,1486.38,8,1,2,36.6666666666667
2883,51,7,5553.21,2,4,5,36.6666666666667
2884,16,7,3913.44,1,4,4,30
2885,96,9,4839.41,3,6,5,46.6666666666667
2886,41,8,4022.79,2,5,4,36.6666666666667
2887,26,9,6202.9,1,6,6,43.3333333333333
2888,31,6,5055.73,1,4,5,33.3333333333333
2889,107,5,4722.62,3,3,5,36.6666666666667
2890,88,6,3395.62,3,4,3,33.3333333333333
2891,64,7,4629.95,2,4,4,33.3333333333333
2892,14,5,4015.02,1,3,4,26.6666666666667
2893,61,3,3533.56,2,1,4,23.3333333333333
2894,88,8,7095.4,3,5,7,50
2895,260,2,950.56,8,1,1,33.3333333333333
2896,196,2,1319.83,6,1,2,30
2897,48,5,2828.37,2,3,3,26.6666666666667
2898,80,4,2343,3,2,3,26.6666666666667
2899,32,6,2554.49,1,4,3,26.6666666666667
2900,63,3,2041.2,2,1,2,16.6666666666667
2901,40,7,5850.34,2,4,6,40
2902,198,2,899.76,6,1,1,26.6666666666667
2903,28,3,1370.8,1,1,2,13.3333333333333
2904,25,7,3163.39,1,4,3,26.6666666666667
2905,10,4,689.79,1,2,1,13.3333333333333
2906,47,4,1408.35,2,2,2,20
2907,76,7,5213.35,3,4,5,40
2908,3,6,2066.49,1,4,2,23.3333333333333
2909,85,7,4644.23,3,4,4,36.6666666666667
2910,48,8,3564.73,2,5,4,36.6666666666667
2911,285,2,687.51,8,1,1,33.3333333333333
2912,48,13,8835.01,2,9,8,63.3333333333333
2913,91,6,1548.65,3,4,2,30
2914,14,12,6835.96,1,8,6,50
2915,35,7,1661.98,1,4,2,23.3333333333333
2916,26,5,1571.39,1,3,2,20
2917,150,5,3758.87,5,3,4,40
2918,53,7,3469.6,2,4,3,30
2919,23,6,3489.33,1,4,3,26.6666666666667
2920,101,2,1774.7,3,1,2,20
2921,59,5,2718.28,2,3,3,26.6666666666667
2922,3,4,2947.71,1,2,3,20
2923,15,7,3149.25,1,4,3,26.6666666666667
2924,66,5,2485.92,2,3,3,26.6666666666667
2925,95,5,2770.16,3,3,3,30
2926,145,4,1341.68,4,2,2,26.6666666666667
2927,101,3,2440.02,3,1,3,23.3333333333333
2928,177,5,3739.81,5,3,4,40
2929,3,8,5308.78,1,5,5,36.6666666666667
2930,73,6,3166.93,2,4,3,30
2931,59,6,1700.55,2,4,2,26.6666666666667
2932,21,10,5823.71,1,7,5,43.3333333333333
2933,97,5,1241.68,3,3,2,26.6666666666667
2934,63,6,3777.26,2,4,4,33.3333333333333
2935,8,7,2017.18,1,4,2,23.3333333333333
2936,61,6,5099.85,2,4,5,36.6666666666667
2937,9,7,6294.38,1,4,6,36.6666666666667
2938,127,5,4655.53,4,3,4,36.6666666666667
2939,92,4,1600.41,3,2,2,23.3333333333333
2940,96,7,4384.62,3,4,4,36.6666666666667
2941,174,5,2769.25,5,3,3,36.6666666666667
2942,11,7,3126.29,1,4,3,26.6666666666667
2943,54,7,2125.22,2,4,2,26.6666666666667
2944,32,6,1458.81,1,4,2,23.3333333333333
2945,51,3,397.23,2,1,1,13.3333333333333
2946,33,10,3823.38,1,7,4,40
2947,16,6,4595.07,1,4,4,30
2948,113,5,2670.13,4,3,3,33.3333333333333
2949,15,3,952.9,1,1,1,10
2950,77,3,645.99,3,1,1,16.6666666666667
2951,87,9,4729.73,3,6,5,46.6666666666667
2952,29,5,2543.89,1,3,3,23.3333333333333
2953,77,5,2881.21,3,3,3,30
2954,8,6,2388.19,1,4,3,26.6666666666667
2955,21,8,4306.13,1,5,4,33.3333333333333
2956,99,7,2683.67,3,4,3,33.3333333333333
2957,100,3,2844.83,3,1,3,23.3333333333333
2958,6,7,1892.12,1,4,2,23.3333333333333
2959,136,3,1835.26,4,1,2,23.3333333333333
2960,90,3,2935.67,3,1,3,23.3333333333333
2961,4,6,6234.87,1,4,6,36.6666666666667
2962,79,3,444.65,3,1,1,16.6666666666667
2963,57,5,1205.87,2,3,2,23.3333333333333
2964,170,2,2411.89,5,1,3,30
2965,92,6,2422.72,3,4,3,33.3333333333333
2966,34,5,2629.22,1,3,3,23.3333333333333
2967,12,3,2466.28,1,1,3,16.6666666666667
2968,173,7,1644.27,5,4,2,36.6666666666667
2969,13,6,2998.03,1,4,3,26.6666666666667
2970,100,4,1111.11,3,2,1,20
2971,29,3,1511.32,1,1,2,13.3333333333333
2972,58,4,1188.88,2,2,2,20
2973,95,4,2016.03,3,2,2,23.3333333333333
2974,161,2,255.19,5,1,1,23.3333333333333
2975,171,3,2020.68,5,1,2,26.6666666666667
2976,8,4,3521.63,1,2,4,23.3333333333333
2977,11,5,1936.24,1,3,2,20
2978,149,3,827.71,5,1,1,23.3333333333333
2979,129,3,990.59,4,1,1,20
2980,17,6,2573.04,1,4,3,26.6666666666667
2981,54,7,2643.87,2,4,3,30
2982,119,7,6366.75,4,4,6,46.6666666666667
2983,131,5,3344.17,4,3,3,33.3333333333333
2984,160,5,3865.97,5,3,4,40
2985,40,10,6308.16,2,7,6,50
2986,30,9,5017.74,1,6,5,40
2987,19,5,2846.67,1,3,3,23.3333333333333
